match_id,started_at,demo_url
1-f5502576-2eca-42b6-8b48-9e8c3ae5f303,1535431293,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/b3ac6a45-fb38-41b6-b342-60c3f26fadd8/b3ac6a45-fb38-41b6-b342-60c3f26fadd8.dem.gz
1-514b64f9-cda0-486c-ace5-f0c41b18cd7f,1535428674,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/f6bda5cb-6374-4db7-b91c-34dad5919793/f6bda5cb-6374-4db7-b91c-34dad5919793.dem.gz
1-b3e79c4f-6ac1-41a7-9331-0890c066b09c,1535426520,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/4a113c0a-0b67-454d-b0a3-c1db05b90fd2/4a113c0a-0b67-454d-b0a3-c1db05b90fd2.dem.gz
1-a73d1b48-9126-47ad-ab34-a47b8873f7f0,1535354844,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/81647772-07b7-4d7a-bbcf-7456cf2fb29d/81647772-07b7-4d7a-bbcf-7456cf2fb29d.dem.gz
1-62ada9f3-48a4-4b80-848c-ecfff9d87e6e,1535351117,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/13c1b33e-4433-410a-a799-ff791d6d4f5c/13c1b33e-4433-410a-a799-ff791d6d4f5c.dem.gz
1-3eabdbfc-54df-4b6b-aac3-62082c9256ce,1535348110,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/a105d7e9-4bd9-4989-b0b0-857109bc2057/a105d7e9-4bd9-4989-b0b0-857109bc2057.dem.gz
1-c33d6561-86bb-4fcb-9236-be626b58eb95,1535345692,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/bed6757e-fbb0-4f6f-b287-544d54886850/bed6757e-fbb0-4f6f-b287-544d54886850.dem.gz
1-9ebb6b15-3942-41ff-a89e-be63f13b039a,1535343169,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/35a6ee53-7e78-4b98-999c-e5ea03317639/35a6ee53-7e78-4b98-999c-e5ea03317639.dem.gz
1-1f047b58-d08a-490c-8dc9-2b5c8bfd0f0b,1535340456,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/c2b39af5-941e-4d0a-a6bd-ad5cf5098efa/c2b39af5-941e-4d0a-a6bd-ad5cf5098efa.dem.gz
1-8cf0b4fc-ae01-4d15-b3df-05e8c942cd41,1535337605,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/70ad4ba2-8878-44fd-a2a7-3932f0c074c3/70ad4ba2-8878-44fd-a2a7-3932f0c074c3.dem.gz
